,,,,,,,,,,,,,,,,,,,,,,,,,
"Stock Market Data Used in ""Irrational Exuberance"" Princeton University Press, 2000, 2005, 2015, updated",,,,,,,,,,,,Cyclically,,Cyclically ,,,,,,,,,,,
Robert J. Shiller ,,,,,,,,,,,,Adjusted,,Adjusted,,,,,,,,,,,
,,,,,,,,,,,,Price,,Total Return Price,,,,,,,,,,,
,,,,  Consumer,,,,, Real ,, Real ,Earnings,,Earnings,,,Monthly,Real,,,,,,,
,S&P,,,Price,,Long,,, Total ,, TR ,Ratio,,Ratio,,Excess,Total,Total,10 Year,10 Year,Real 10 Year,,,,
,Comp.,Dividend,Earnings,Index,Date  ,Interest,Real,Real, Return ,Real, Scaled ,P/E10 or,,TR P/E10 or,,CAPE,Bond,Bond,Annualized Stock,Annualized Bonds ,Excess Annualized ,,,,
Date,P,D,E,CPI,Fraction,Rate GS10,Price,Dividend, Price ,Earnings, Earnings ,CAPE,,TR CAPE,,Yield,Returns,Returns,Real Return,Real Return,Returns,,,,
1910.03,9.96,0.45,0.75,10.09,1910.21,3.92,262.96,11.81," 1,853.87 ",19.87, 140.06 ,14.05,,17.44,,5.55%,1.00,6.16,-2.15%,-3.23%,1.08%,,,,
1910.04,9.72,0.45,0.75,10.18,1910.29,3.93,254.23,11.77," 1,799.20 ",19.62, 138.83 ,13.56,,16.83,,5.90%,1.00,6.12,-2.18%,-3.42%,1.24%,,,,
1910.05,9.56,0.45,0.75,9.99,1910.37,3.93,254.80,12.06," 1,810.39 ",19.92, 141.56 ,13.57,,16.85,,5.94%,1.00,6.26,-2.96%,-3.74%,0.78%,,,,
1910.06,9.10,0.46,0.75,9.90,1910.46,3.94,244.88,12.24," 1,747.11 ",20.05, 143.03 ,13.02,,16.18,,6.27%,1.00,6.33,-2.87%,-3.96%,1.09%,,,,
1910.07,8.64,0.46,0.74,9.90,1910.54,3.95,232.50,12.31," 1,666.11 ",19.98, 143.18 ,12.34,,15.35,,6.56%,1.00,6.35,-2.32%,-3.91%,1.59%,,,,
1910.08,8.85,0.46,0.74,9.80,1910.62,3.95,240.46,12.50," 1,730.64 ",20.11, 144.71 ,12.75,,15.86,,6.33%,1.00,6.43,-2.79%,-3.76%,0.97%,,,,
1910.09,8.91,0.46,0.74,9.70,1910.71,3.96,244.47,12.69," 1,767.07 ",20.23, 146.26 ,12.94,,16.11,,5.98%,1.00,6.51,-2.46%,-3.71%,1.25%,,,,
1910.1,9.32,0.47,0.74,9.42,1910.79,3.96,263.46,13.14," 1,912.31 ",20.78, 150.81 ,13.92,,17.34,,5.25%,1.00,6.73,-3.11%,-3.94%,0.83%,,,,
1910.11,9.31,0.47,0.73,9.23,1910.87,3.97,268.61,13.49," 1,957.81 ",21.13, 154.04 ,14.16,,17.65,,4.91%,1.00,6.89,-3.74%,-4.08%,0.35%,,,,
1910.12,9.05,0.47,0.73,9.23,1910.96,3.97,261.11,13.56," 1,911.37 ",21.06, 154.18 ,13.74,,17.14,,5.25%,1.00,6.91,-4.15%,-3.88%,-0.27%,,,,
1911.01,9.27,0.47,0.72,9.23,1911.04,3.98,267.45,13.56," 1,966.11 ",20.72, 152.35 ,14.05,,17.53,,4.96%,1.00,6.93,-3.75%,-3.68%,-0.08%,,,,
1911.02,9.43,0.47,0.71,8.94,1911.12,3.98,280.75,13.99," 2,072.44 ",21.04, 155.31 ,14.72,,18.37,,4.44%,1.00,7.17,-3.96%,-3.61%,-0.35%,,,,
1911.03,9.32,0.47,0.70,9.04,1911.21,3.99,274.56,13.85," 2,035.22 ",20.47, 151.77 ,14.37,,17.94,,4.71%,1.00,7.12,-3.92%,-3.39%,-0.53%,,,,
1911.04,9.28,0.47,0.68,8.75,1911.29,3.99,282.29,14.30," 2,101.39 ",20.79, 154.73 ,14.75,,18.43,,4.33%,1.00,7.37,-4.03%,-3.54%,-0.49%,,,,
1911.05,9.48,0.47,0.67,8.75,1911.37,3.99,288.38,14.30," 2,155.55 ",20.43, 152.73 ,15.05,,18.81,,4.19%,1.00,7.39,-3.71%,-3.26%,-0.45%,,,,
1911.06,9.67,0.47,0.66,8.75,1911.46,3.99,294.16,14.30," 2,207.66 ",20.08, 150.68 ,15.33,,19.16,,4.07%,1.00,7.42,-4.63%,-3.15%,-1.48%,,,,
1911.07,9.63,0.47,0.65,8.85,1911.54,4.00,289.79,14.14," 2,183.75 ",19.51, 147.01 ,15.08,,18.86,,4.15%,1.00,7.36,-4.55%,-3.04%,-1.51%,,,,
1911.08,9.17,0.47,0.64,9.13,1911.62,4.00,267.32,13.70," 2,023.04 ",18.56, 140.47 ,13.90,,17.39,,4.91%,1.00,7.15,-3.88%,-2.68%,-1.20%,,,,
1911.09,8.67,0.47,0.63,9.23,1911.71,4.00,250.14,13.56," 1,901.58 ",18.03, 137.08 ,13.00,,16.28,,5.39%,1.00,7.10,-2.88%,-2.41%,-0.47%,,,,
1911.1,8.72,0.47,0.61,9.23,1911.79,4.00,251.59,13.56," 1,921.14 ",17.69, 135.12 ,13.07,,16.38,,5.34%,1.00,7.12,-2.79%,-2.35%,-0.44%,,,,
1911.11,9.07,0.47,0.60,9.13,1911.87,4.01,264.41,13.70," 2,027.77 ",17.54, 134.52 ,13.73,,17.23,,4.75%,1.00,7.22,-2.70%,-2.34%,-0.36%,,,,
1911.12,9.11,0.47,0.59,9.04,1911.96,4.01,268.37,13.85," 2,067.00 ",17.38, 133.87 ,13.93,,17.49,,4.41%,1.00,7.32,-2.44%,-2.33%,-0.11%,,,,
1912.01,9.12,0.47,0.60,9.13,1912.04,4.01,265.87,13.72," 2,056.52 ",17.47, 135.12 ,13.79,,17.34,,4.70%,1.00,7.27,-2.12%,-1.94%,-0.18%,,,,
1912.02,9.04,0.47,0.61,9.23,1912.12,4.05,260.82,13.61," 2,026.25 ",17.55, 136.35 ,13.53,,17.02,,4.91%,1.00,7.19,-1.71%,-1.81%,0.10%,,,,
1912.03,9.30,0.47,0.62,9.42,1912.21,4.08,262.90,13.36," 2,051.06 ",17.46, 136.19 ,13.64,,17.17,,5.03%,1.00,7.05,-1.30%,-1.46%,0.16%,,,,
1912.04,9.59,0.47,0.63,9.70,1912.29,4.12,263.12,12.99," 2,061.26 ",17.19, 134.70 ,13.65,,17.20,,5.16%,1.00,6.85,-0.72%,-1.14%,0.42%,,,,
1912.05,9.58,0.47,0.64,9.70,1912.37,4.16,262.85,13.01," 2,067.60 ",17.44, 137.22 ,13.65,,17.20,,5.01%,1.00,6.85,-0.32%,-1.11%,0.79%,,,,
1912.06,9.58,0.48,0.65,9.61,1912.46,4.19,265.45,13.16," 2,096.70 ",17.87, 141.17 ,13.79,,17.38,,4.68%,1.00,6.92,-0.51%,-1.19%,0.68%,,,,
1912.07,9.59,0.48,0.65,9.61,1912.54,4.23,265.73,13.18," 2,107.57 ",18.13, 143.77 ,13.80,,17.41,,4.64%,1.00,6.92,-0.50%,-1.22%,0.72%,,,,
1912.08,9.81,0.48,0.66,9.70,1912.62,4.27,269.16,13.08," 2,143.42 ",18.20, 144.93 ,13.98,,17.65,,4.72%,1.00,6.86,-0.13%,-0.98%,0.84%,,,,
1912.09,9.86,0.48,0.67,9.80,1912.71,4.30,267.90,12.97," 2,142.04 ",18.27, 146.10 ,13.93,,17.58,,4.70%,1.00,6.80,0.18%,-0.85%,1.03%,,,,
1912.1,9.84,0.48,0.68,9.80,1912.79,4.34,267.36,13.00," 2,146.35 ",18.52, 148.70 ,13.91,,17.56,,3.99%,1.00,6.80,0.36%,-0.89%,1.25%,,,,
1912.11,9.73,0.48,0.69,9.80,1912.87,4.38,264.37,13.02," 2,131.07 ",18.77, 151.30 ,13.75,,17.37,,4.37%,1.00,6.81,-0.09%,-0.92%,0.83%,,,,
1912.12,9.38,0.48,0.70,9.70,1912.96,4.41,257.36,13.17," 2,083.40 ",19.21, 155.48 ,13.39,,16.92,,4.31%,1.00,6.88,0.10%,-1.05%,1.15%,,,,
1913.01,9.30,0.48,0.69,9.80,1913.04,4.45,252.69,13.04," 2,054.37 ",18.86, 153.35 ,13.15,,16.62,,4.40%,1.01,6.82,0.49%,-0.87%,1.36%,,,,
1913.02,8.97,0.48,0.69,9.80,1913.12,4.43,243.72,13.04," 1,990.31 ",18.70, 152.72 ,12.68,,16.04,,4.71%,1.01,6.85,1.27%,-0.87%,2.15%,,,,
1913.03,8.80,0.48,0.68,9.80,1913.21,4.40,239.10,13.04," 1,961.47 ",18.54, 152.13 ,12.44,,15.75,,5.22%,1.01,6.89,1.63%,-0.87%,2.50%,,,,
1913.04,8.79,0.48,0.68,9.80,1913.29,4.38,238.83,13.04," 1,968.15 ",18.39, 151.52 ,12.43,,15.74,,5.25%,1.01,6.93,1.22%,-0.93%,2.15%,,,,
1913.05,8.55,0.48,0.67,9.70,1913.37,4.35,234.71,13.18," 1,943.20 ",18.41, 152.46 ,12.22,,15.49,,5.54%,1.01,7.04,0.91%,-1.03%,1.94%,,,,
1913.06,8.12,0.48,0.67,9.80,1913.46,4.33,220.63,13.04," 1,835.64 ",18.07, 150.33 ,11.49,,14.58,,6.19%,1.01,7.01,1.09%,-0.99%,2.08%,,,,
1913.07,8.23,0.48,0.66,9.90,1913.54,4.31,221.36,12.91," 1,850.66 ",17.73, 148.23 ,11.53,,14.65,,6.29%,1.01,6.98,0.60%,-1.00%,1.60%,,,,
1913.08,8.45,0.48,0.65,9.90,1913.62,4.28,227.27,12.91," 1,909.13 ",17.57, 147.60 ,11.85,,15.06,,6.08%,1.01,7.02,0.45%,-0.95%,1.39%,,,,
1913.09,8.53,0.48,0.65,10.00,1913.71,4.26,227.13,12.78," 1,916.88 ",17.24, 145.51 ,11.84,,15.07,,6.10%,1.01,6.98,0.46%,-0.90%,1.37%,,,,
1913.1,8.26,0.48,0.64,10.00,1913.79,4.23,219.94,12.78," 1,865.19 ",17.09, 144.90 ,11.47,,14.61,,6.51%,1.01,7.02,0.59%,-0.96%,1.55%,,,,
1913.11,8.05,0.48,0.64,10.10,1913.87,4.21,212.23,12.65," 1,808.72 ",16.76, 142.86 ,11.07,,14.12,,7.07%,1.01,6.99,1.25%,-0.86%,2.11%,,,,
1913.12,8.04,0.48,0.63,10.00,1913.96,4.18,214.08,12.78," 1,833.61 ",16.78, 143.68 ,11.17,,14.27,,6.91%,1.01,7.10,1.50%,-0.96%,2.46%,,,,
1914.01,8.37,0.48,0.62,10.00,1914.04,4.16,222.87,12.65," 1,917.90 ",16.53, 142.25 ,11.64,,14.88,,6.34%,1.00,7.14,1.42%,-0.96%,2.38%,,,,
1914.02,8.48,0.47,0.61,9.90,1914.12,4.17,228.08,12.64," 1,971.80 ",16.45, 142.23 ,11.91,,15.24,,5.80%,1.00,7.23,1.29%,-0.99%,2.28%,,,,
1914.03,8.32,0.47,0.60,9.90,1914.21,4.17,223.78,12.51," 1,943.61 ",16.21, 140.75 ,11.69,,14.97,,6.07%,1.00,7.25,1.35%,-0.91%,2.27%,,,,
1914.04,8.12,0.46,0.59,9.80,1914.29,4.18,220.63,12.50," 1,925.29 ",16.12, 140.67 ,11.52,,14.78,,6.20%,1.00,7.35,1.33%,-0.94%,2.26%,,,,
1914.05,8.17,0.46,0.58,9.90,1914.37,4.19,219.74,12.24," 1,926.47 ",15.71, 137.75 ,11.48,,14.74,,6.57%,1.00,7.30,1.34%,-0.82%,2.16%,,,,
1914.06,8.13,0.45,0.58,9.90,1914.46,4.19,218.67,12.10," 1,925.89 ",15.47, 136.21 ,11.43,,14.69,,6.60%,1.00,7.32,1.58%,-0.80%,2.39%,,,,
1914.07,7.68,0.45,0.57,10.00,1914.54,4.20,204.50,11.85," 1,809.79 ",15.07, 133.33 ,10.69,,13.77,,7.30%,1.00,7.26,2.67%,-0.74%,3.42%,,,,
1914.08,7.68,0.44,0.56,10.20,1914.62,4.21,200.49,11.49," 1,782.78 ",14.53, 129.23 ,10.49,,13.53,,7.55%,1.00,7.14,3.29%,-0.47%,3.76%,,,,
1914.09,7.68,0.44,0.55,10.20,1914.71,4.21,200.49,11.36," 1,791.19 ",14.29, 127.69 ,10.50,,13.56,,7.42%,1.00,7.16,3.13%,-0.51%,3.64%,,,,
1914.1,7.68,0.43,0.54,10.10,1914.79,4.22,202.47,11.34," 1,817.36 ",14.19, 127.38 ,10.61,,13.72,,7.21%,1.00,7.26,2.84%,-0.65%,3.49%,,,,
1914.11,7.68,0.43,0.53,10.20,1914.87,4.23,200.49,11.09," 1,807.85 ",13.81, 124.57 ,10.52,,13.62,,7.16%,1.00,7.21,3.50%,-0.54%,4.04%,,,,
1914.12,7.35,0.42,0.52,10.10,1914.96,4.23,193.77,11.07," 1,755.62 ",13.71, 124.21 ,10.17,,13.19,,7.38%,1.00,7.30,4.34%,-0.68%,5.01%,,,,
1915.01,7.48,0.42,0.55,10.10,1915.04,4.24,197.20,11.09," 1,795.04 ",14.50, 131.99 ,10.36,,13.46,,7.19%,1.00,7.32,4.57%,-0.66%,5.23%,,,,
1915.02,7.38,0.42,0.58,10.00,1915.12,4.22,196.51,11.23," 1,797.27 ",15.44, 141.25 ,10.33,,13.44,,7.13%,1.00,7.43,4.75%,-0.71%,5.46%,,,,
1915.03,7.57,0.42,0.61,9.90,1915.21,4.21,203.61,11.36," 1,870.83 ",16.41, 150.75 ,10.71,,13.94,,6.82%,1.00,7.54,4.04%,-0.87%,4.91%,,,,
1915.04,8.14,0.42,0.64,10.00,1915.29,4.19,216.75,11.27," 2,000.21 ",17.04, 157.26 ,11.40,,14.86,,6.37%,1.00,7.50,3.35%,-0.71%,4.06%,,,,
1915.05,7.95,0.42,0.67,10.10,1915.37,4.18,209.59,11.18," 1,942.78 ",17.66, 163.73 ,11.03,,14.38,,6.90%,1.00,7.46,3.96%,-0.67%,4.64%,,,,
1915.06,8.04,0.43,0.70,10.10,1915.46,4.16,211.96,11.20," 1,973.43 ",18.45, 171.82 ,11.15,,14.55,,6.81%,1.00,7.50,3.91%,-0.79%,4.70%,,,,
1915.07,8.01,0.43,0.73,10.10,1915.54,4.15,211.17,11.23," 1,974.77 ",19.25, 179.97 ,11.11,,14.50,,6.86%,1.00,7.54,4.12%,-0.91%,5.03%,,,,
1915.08,8.35,0.43,0.76,10.10,1915.62,4.13,220.14,11.25," 2,067.36 ",20.04, 188.17 ,11.58,,15.11,,6.40%,1.00,7.57,3.83%,-0.91%,4.74%,,,,
1915.09,8.66,0.43,0.79,10.10,1915.71,4.11,228.31,11.27," 2,152.94 ",20.83, 196.40 ,12.01,,15.66,,6.22%,1.00,7.61,3.69%,-0.92%,4.60%,,,,
1915.1,9.14,0.43,0.82,10.20,1915.79,4.10,238.60,11.18," 2,258.78 ",21.41, 202.65 ,12.55,,16.35,,5.98%,1.00,7.57,3.57%,-0.82%,4.39%,,,,
1915.11,9.46,0.43,0.85,10.30,1915.87,4.08,244.56,11.10," 2,323.92 ",21.97, 208.81 ,12.86,,16.74,,5.79%,1.00,7.53,3.46%,-0.90%,4.35%,,,,
1915.12,9.48,0.43,0.88,10.30,1915.96,4.07,245.08,11.12," 2,337.63 ",22.75, 217.00 ,12.88,,16.75,,5.68%,1.00,7.56,3.66%,-0.84%,4.51%,,,,
1916.01,9.33,0.44,0.93,10.40,1916.04,4.05,238.88,11.29," 2,287.49 ",23.92, 229.04 ,12.54,,16.30,,6.00%,1.00,7.53,4.09%,-0.75%,4.84%,,,,
1916.02,9.20,0.45,0.99,10.40,1916.12,4.07,235.55,11.57," 2,264.85 ",25.30, 243.30 ,12.35,,16.03,,6.11%,1.00,7.54,4.25%,-0.72%,4.97%,,,,
1916.03,9.17,0.46,1.04,10.50,1916.21,4.08,232.55,11.73," 2,245.36 ",26.42, 255.14 ,12.18,,15.79,,6.31%,1.00,7.49,3.71%,-0.54%,4.25%,,,,
1916.04,9.07,0.47,1.10,10.60,1916.29,4.10,227.84,11.89," 2,209.49 ",27.56, 267.23 ,11.91,,15.42,,6.57%,1.00,7.43,3.58%,-0.47%,4.04%,,,,
1916.05,9.27,0.48,1.15,10.70,1916.37,4.11,230.69,12.05," 2,246.84 ",28.64, 278.98 ,12.03,,15.55,,6.46%,1.00,7.38,3.58%,-0.28%,3.86%,,,,
1916.06,9.36,0.50,1.21,10.80,1916.46,4.13,230.77,12.20," 2,257.56 ",29.71, 290.64 ,12.00,,15.49,,6.56%,1.00,7.33,4.12%,-0.10%,4.22%,,,,
1916.07,9.23,0.51,1.26,10.80,1916.54,4.14,227.57,12.47," 2,236.37 ",31.04, 305.05 ,11.79,,15.21,,7.04%,1.00,7.34,4.81%,0.04%,4.77%,,,,
1916.08,9.30,0.52,1.31,10.90,1916.62,4.16,227.19,12.62," 2,242.99 ",32.08, 316.67 ,11.73,,15.11,,6.93%,1.00,7.29,5.29%,0.22%,5.07%,,,,
1916.09,9.68,0.53,1.37,11.10,1916.71,4.17,232.21,12.65," 2,302.99 ",32.82, 325.46 ,11.94,,15.36,,6.83%,1.00,7.18,5.16%,0.38%,4.78%,,,,
1916.1,9.98,0.54,1.42,11.30,1916.79,4.19,235.17,12.68," 2,342.82 ",33.51, 333.82 ,12.05,,15.46,,6.70%,1.00,7.07,4.72%,0.53%,4.20%,,,,
1916.11,10.21,0.55,1.48,11.50,1916.87,4.20,236.41,12.72," 2,365.69 ",34.18, 341.99 ,12.05,,15.44,,6.75%,1.00,6.96,4.74%,0.68%,4.07%,,,,
1916.12,9.80,0.56,1.53,11.60,1916.96,4.22,224.96,12.85," 2,261.83 ",35.12, 353.12 ,11.41,,14.60,,7.18%,1.00,6.91,5.50%,0.79%,4.70%,,,,
1917.01,9.57,0.57,1.51,11.70,1917.04,4.23,217.80,12.99," 2,200.76 ",34.34, 347.02 ,10.99,,14.04,,7.70%,1.00,6.87,5.88%,1.02%,4.86%,,,,
1917.02,9.03,0.58,1.49,12.00,1917.12,4.26,200.37,12.91," 2,035.53 ",33.02, 335.42 ,10.06,,12.84,,8.55%,1.00,6.71,7.02%,1.35%,5.67%,,,,
1917.03,9.31,0.59,1.47,12.00,1917.21,4.29,206.58,13.15," 2,109.78 ",32.57, 332.67 ,10.33,,13.17,,8.38%,1.00,6.72,6.91%,1.43%,5.48%,,,,
1917.04,9.17,0.60,1.45,12.60,1917.29,4.32,193.79,12.75," 1,989.95 ",30.58, 314.01 ,9.64,,12.29,,9.54%,1.00,6.40,7.84%,1.94%,5.90%,,,,
1917.05,8.86,0.61,1.43,12.80,1917.37,4.34,184.31,12.78," 1,903.57 ",29.66, 306.38 ,9.14,,11.65,,10.03%,1.00,6.31,8.67%,2.06%,6.61%,,,,
1917.06,9.04,0.63,1.41,13.00,1917.46,4.37,185.16,12.80," 1,923.38 ",28.78, 298.93 ,9.15,,11.67,,10.04%,1.00,6.22,8.62%,2.12%,6.50%,,,,
1917.07,8.79,0.64,1.38,12.80,1917.54,4.40,182.86,13.23," 1,910.86 ",28.79, 300.87 ,9.00,,11.49,,10.03%,1.00,6.33,9.16%,2.15%,7.01%,,,,
1917.08,8.53,0.65,1.36,13.00,1917.62,4.43,174.72,13.25," 1,837.34 ",27.92, 293.59 ,8.57,,10.95,,10.72%,1.00,6.24,10.26%,2.38%,7.88%,,,,
1917.09,8.12,0.66,1.34,13.30,1917.71,4.46,162.57,13.16," 1,721.11 ",26.89, 284.66 ,7.95,,10.17,,11.84%,1.00,6.11,11.58%,2.57%,9.01%,,,,
1917.1,7.68,0.67,1.32,13.50,1917.79,4.49,151.48,13.18," 1,615.36 ",26.08, 278.06 ,7.39,,9.47,,12.82%,1.00,6.03,12.09%,2.68%,9.42%,,,,
1917.11,7.04,0.68,1.30,13.50,1917.87,4.51,138.86,13.40," 1,492.66 ",25.66, 275.84 ,6.75,,8.69,,14.50%,1.00,6.04,13.34%,2.75%,10.59%,,,,
1917.12,6.80,0.69,1.28,13.70,1917.96,4.54,132.17,13.41," 1,432.74 ",24.88, 269.69 ,6.41,,8.28,,15.63%,1.00,5.96,14.12%,2.92%,11.20%,,,,
1918.01,7.21,0.68,1.26,14.00,1918.04,4.57,137.13,12.93," 1,498.25 ",23.89, 261.00 ,6.64,,8.60,,15.41%,1.00,5.84,13.69%,3.15%,10.54%,,,,
1918.02,7.43,0.67,1.23,14.10,1918.12,4.56,140.31,12.65," 1,544.54 ",23.27, 256.11 ,6.78,,8.81,,15.29%,1.00,5.82,13.39%,3.31%,10.07%,,,,
1918.03,7.28,0.66,1.21,14.00,1918.21,4.56,138.46,12.55," 1,535.68 ",22.98, 254.82 ,6.69,,8.70,,15.44%,1.00,5.89,14.09%,3.20%,10.88%,,,,
1918.04,7.21,0.65,1.18,14.20,1918.29,4.55,135.20,12.19," 1,510.76 ",22.18, 247.88 ,6.52,,8.51,,15.85%,1.00,5.83,15.01%,3.31%,11.70%,,,,
1918.05,7.44,0.64,1.16,14.50,1918.37,4.55,136.63,11.75," 1,537.64 ",21.28, 239.53 ,6.58,,8.61,,15.94%,1.00,5.73,15.13%,3.44%,11.70%,,,,
1918.06,7.45,0.63,1.14,14.70,1918.46,4.54,134.95,11.41," 1,529.46 ",20.56, 233.01 ,6.50,,8.52,,16.29%,1.00,5.68,14.72%,3.60%,11.12%,,,,
1918.07,7.51,0.62,1.11,15.10,1918.54,4.54,132.43,10.93," 1,511.26 ",19.59, 223.57 ,6.37,,8.38,,16.76%,1.00,5.55,14.99%,3.85%,11.14%,,,,
1918.08,7.58,0.61,1.09,15.40,1918.62,4.53,131.06,10.55," 1,505.67 ",18.79, 215.92 ,6.30,,8.31,,17.15%,1.00,5.47,15.44%,4.02%,11.42%,,,,
1918.09,7.54,0.60,1.06,15.70,1918.71,4.52,127.88,10.18," 1,478.84 ",18.03, 208.49 ,6.15,,8.12,,17.76%,1.00,5.39,16.33%,4.07%,12.27%,,,,
1918.1,7.86,0.59,1.04,16.00,1918.79,4.52,130.81,9.82," 1,522.16 ",17.27, 201.02 ,6.29,,8.33,,17.48%,1.00,5.31,16.34%,4.29%,12.05%,,,,
1918.11,8.06,0.58,1.01,16.30,1918.87,4.51,131.67,9.47," 1,541.36 ",16.56, 193.91 ,6.33,,8.40,,17.46%,1.00,5.23,16.99%,4.45%,12.54%,,,,
1918.12,7.90,0.57,0.99,16.50,1918.96,4.51,127.49,9.20," 1,501.42 ",15.98, 188.15 ,6.13,,8.15,,18.00%,1.00,5.19,17.45%,4.61%,12.84%,,,,
1919.01,7.85,0.57,0.99,16.50,1919.04,4.50,126.68,9.15," 1,500.89 ",15.90, 188.33 ,6.10,,8.12,,18.21%,1.00,5.21,18.33%,4.58%,13.75%,,,,
1919.02,7.88,0.56,0.98,16.20,1919.12,4.54,129.52,9.26," 1,543.67 ",16.11, 191.98 ,6.24,,8.33,,17.50%,1.00,5.31,18.09%,4.43%,13.66%,,,,
1919.03,8.12,0.56,0.98,16.40,1919.21,4.58,131.84,9.09," 1,580.32 ",15.83, 189.75 ,6.36,,8.50,,17.29%,1.00,5.25,18.12%,4.67%,13.45%,,,,
1919.04,8.39,0.56,0.97,16.70,1919.29,4.62,133.77,8.88," 1,612.40 ",15.47, 186.42 ,6.46,,8.65,,16.98%,1.00,5.16,17.92%,4.96%,12.95%,,,,
1919.05,8.97,0.55,0.97,16.90,1919.37,4.66,141.33,8.72," 1,712.22 ",15.20, 184.20 ,6.83,,9.16,,16.11%,1.00,5.10,17.35%,5.07%,12.28%,,,,
1919.06,9.21,0.55,0.96,16.90,1919.46,4.70,145.11,8.67," 1,766.78 ",15.13, 184.16 ,7.02,,9.43,,15.57%,1.00,5.11,17.17%,5.06%,12.11%,,,,
1919.07,9.51,0.55,0.96,17.40,1919.54,4.74,145.53,8.37," 1,780.39 ",14.61, 178.79 ,7.05,,9.48,,15.77%,1.00,4.96,17.98%,5.29%,12.69%,,,,
1919.08,8.87,0.54,0.95,17.70,1919.62,4.77,133.44,8.17," 1,640.77 ",14.29, 175.73 ,6.48,,8.71,,17.06%,1.00,4.88,19.64%,5.51%,14.13%,,,,
1919.09,9.01,0.54,0.95,17.80,1919.71,4.81,134.78,8.08," 1,665.58 ",14.14, 174.69 ,6.56,,8.83,,16.79%,1.00,4.86,19.96%,5.61%,14.34%,,,,
1919.1,9.47,0.54,0.94,18.10,1919.79,4.85,139.32,7.90," 1,729.73 ",13.83, 171.69 ,6.79,,9.15,,16.19%,1.00,4.79,18.21%,5.83%,12.38%,,,,
1919.11,9.19,0.53,0.94,18.50,1919.87,4.89,132.27,7.68," 1,650.23 ",13.46, 167.90 ,6.47,,8.72,,17.03%,1.00,4.69,15.21%,6.11%,9.11%,,,,
1919.12,8.92,0.53,0.93,18.90,1919.96,4.93,125.67,7.47," 1,575.61 ",13.10, 164.27 ,6.16,,8.32,,17.88%,1.00,4.59,16.31%,6.44%,9.88%,,,,
1920.01,8.83,0.53,0.92,19.30,1920.04,4.97,121.82,7.29," 1,535.00 ",12.68, 159.79 ,5.99,,8.09,,18.63%,1.00,4.50,16.90%,6.76%,10.13%,,,,
1920.02,8.10,0.53,0.91,19.50,1920.12,4.98,110.61,7.19," 1,401.21 ",12.40, 157.13 ,5.46,,7.38,,20.37%,1.00,4.47,18.80%,6.93%,11.87%,,,,
1920.03,8.67,0.53,0.90,19.70,1920.21,4.99,117.19,7.10," 1,492.08 ",12.13, 154.46 ,5.80,,7.86,,19.18%,1.00,4.44,18.60%,7.09%,11.51%,,,,
1920.04,8.60,0.52,0.89,20.30,1920.29,5.00,112.81,6.86," 1,443.57 ",11.63, 148.84 ,5.60,,7.60,,20.00%,1.00,4.32,19.70%,7.34%,12.36%,,,,
1920.05,8.06,0.52,0.88,20.60,1920.37,5.01,104.18,6.74," 1,340.42 ",11.32, 145.65 ,5.19,,7.05,,21.77%,1.00,4.27,19.96%,7.55%,12.41%,,,,
1920.06,7.92,0.52,0.87,20.90,1920.46,5.02,100.90,6.63," 1,305.33 ",11.02, 142.56 ,5.04,,6.86,,22.57%,1.00,4.23,19.12%,7.76%,11.36%,,,,
1920.07,7.91,0.52,0.85,20.80,1920.54,5.03,101.26,6.64," 1,317.10 ",10.94, 142.23 ,5.08,,6.93,,22.36%,1.00,4.26,18.94%,7.82%,11.12%,,,,
1920.08,7.60,0.52,0.84,20.30,1920.62,5.04,99.69,6.78," 1,304.00 ",11.06, 144.69 ,5.02,,6.86,,22.43%,1.00,4.38,19.03%,7.61%,11.41%,,,,
1920.09,7.87,0.52,0.83,20.00,1920.71,5.05,104.78,6.86," 1,378.06 ",11.08, 145.77 ,5.30,,7.25,,21.33%,1.00,4.46,18.34%,7.38%,10.96%,,,,
1920.1,7.88,0.51,0.82,19.90,1920.79,5.06,105.44,6.87," 1,394.27 ",10.99, 145.39 ,5.35,,7.33,,21.39%,1.00,4.50,16.59%,7.38%,9.21%,,,,
1920.11,7.48,0.51,0.81,19.80,1920.87,5.07,100.59,6.88," 1,337.76 ",10.90, 145.01 ,5.13,,7.04,,22.37%,1.00,4.54,16.32%,7.38%,8.94%,,,,
1920.12,6.81,0.51,0.80,19.40,1920.96,5.08,93.47,7.00," 1,250.80 ",10.98, 146.94 ,4.78,,6.58,,23.53%,1.00,4.65,16.57%,7.35%,9.23%,,,,
1921.01,7.11,0.51,0.76,19.00,1921.04,5.09,99.64,7.09," 1,341.30 ",10.62, 142.90 ,5.12,,7.06,,21.92%,1.01,4.76,16.31%,7.25%,9.06%,,,,
1921.02,7.06,0.50,0.72,18.40,1921.12,5.02,102.17,7.26," 1,383.45 ",10.35, 140.11 ,5.27,,7.29,,21.41%,1.01,4.96,17.01%,6.94%,10.07%,,,,
1921.03,6.88,0.50,0.67,18.30,1921.21,4.96,100.11,7.24," 1,363.71 ",9.79, 133.30 ,5.19,,7.19,,21.61%,1.01,5.04,17.53%,6.86%,10.67%,,,,
